FID	IID	U1	U2	U3	U4	U5	U6	U7	U8	U9	U10
M039	NA19795	0.02198445	-0.01057335	0.03299211	-0.0321829	0.09360213	-0.006356692	-0.01069817	-0.005545648	0.007925444	-0.007631682
M006	NA19654	0.02247529	-0.008763541	0.03642828	-0.03452914	0.1101035	0.00463976	-0.009256961	-0.006517395	-0.00407375	-0.01186664
M024	NA19749	0.02193586	-0.01274447	0.02419785	-0.02295068	0.05400373	-0.005349558	0.007007744	-0.01097122	0.005183023	0.007606109
M024	NA19751	0.02089815	-0.01733865	0.02119245	-0.02828792	0.05488968	0.00517477	0.003618059	-0.003060913	0.007434164	0.008608655
M028	NA19761	0.02223129	-0.008292214	0.03628791	-0.03438342	0.1100837	-0.002332882	-0.001188106	-0.0007749389	0.002510751	-0.009197064
M028	NA19762	0.02173884	-0.005413935	0.03858779	-0.03644272	0.126576	7.381048e-05	0.003098734	0.0002970852	-0.01417108	0.003216254
M028	NA19763	0.02267658	-0.006821513	0.03982886	-0.03712355	0.1274576	-0.003494948	-0.001276098	-0.00294534	-0.0001246326	-0.0001941572
M031	NA19770	0.02051279	-0.016471	0.02404601	-0.03464015	0.07628179	0.001819327	0.005538031	0.007874232	0.003831141	-1.132348e-05
M002	NA19670	0.02236405	-0.0130561	0.03792185	-0.0315394	0.09078909	-0.01063287	-0.007832553	-0.002969926	0.003391151	0.005053113
M014	NA19716	0.02203037	-0.008111441	0.03564302	-0.0365428	0.1086204	-8.611434e-05	-0.0006032088	-0.006990715	-0.01006809	-0.003423752
M024	NA19750	0.02050368	-0.02162599	0.02050803	-0.02884753	0.05092741	0.01181998	-0.00252846	-0.003042679	0.00710167	0.0119035
M037	NA19789	0.02082574	-0.01299642	0.0302924	-0.02842018	0.08908354	-0.001990264	0.003266922	-0.007297228	-0.007491952	0.003944128
M011	NA19685	0.02247614	-0.01309555	0.03635929	-0.03951116	0.1175397	0.02848248	-0.0002113561	0.165806	-0.05775934	-0.05308192
M009	NA19679	0.02115701	-0.03715343	0.004595093	-0.01616702	-0.01110383	1.110633e-05	0.02785853	-0.2285971	0.1798711	0.2037693
M005	NA19652	0.02064417	-0.02308607	0.02131186	-0.02478797	0.04563679	0.004093473	-0.007906833	-0.001136743	0.01506786	0.008032785
2561	NA21297	-0.02694202	-0.0004901181	-0.04198997	-0.008400791	0.006017786	-0.01024214	-0.01685421	-0.001141051	-0.01146364	-0.00134563
2582	NA21379	-0.02581428	-0.002525579	-0.05397016	-0.01623216	0.01142035	0.01839537	0.01443059	0.009828489	-0.01049203	0.02176635
2635	NA21528	-0.02054107	-0.004301045	-0.06129934	-0.009865104	0.01204611	0.0226399	-0.045939	0.02777766	0.06765612	0.02031241
2596	NA21423	-0.02282794	-0.003857927	-0.07405856	-0.02222553	0.01422687	0.06698576	0.06172634	0.0005857486	0.05460141	-0.03528798
2674	NA21634	-0.02615543	-0.0003789547	-0.05729055	-0.0197701	0.009499355	0.03503604	0.01983794	0.009096187	-0.00648837	0.01269258
2563	NA21302	-0.02167043	-0.003312079	-0.0722196	-0.01884032	0.0144162	0.02610727	-0.04260594	0.01343477	-0.04575739	0.03293928
2602	NA21447	-0.02543509	-0.001812829	-0.06099429	-0.01184069	0.01457735	0.01493579	0.0427315	0.00334721	0.0152241	-0.02471693
2637	NA21513	-0.0246416	-0.004314776	-0.07645542	-0.02350223	0.01785852	0.09989178	-0.00199746	0.009547166	-0.006375762	-0.02630483
2587	NA21400	-0.02597969	-0.003003259	-0.06225296	-0.01279301	0.01307129	0.004077599	-0.002705258	-0.09244212	-0.07672795	-0.04359857
2608	NA21454	-0.02663369	-0.002283746	-0.05084455	-0.01349793	0.008340878	-0.0462081	-0.0002986661	0.001655676	-0.005787438	0.01647151
2615	NA21480	-0.02747601	-0.0003420569	-0.05640111	-0.01490542	0.008604038	-0.0861714	0.0403728	-0.004551239	0.01699743	-0.001087877
2666	NA21608	-0.02232092	-0.00185457	-0.07040022	-0.01460469	0.02168904	0.08668499	-0.05341612	0.01385075	-0.03487448	0.01528379
2699	NA21717	-0.01766897	-0.004352607	-0.06125837	-0.00639467	0.01478331	-0.001644129	-0.03906479	-0.01255754	0.01151261	0.01872183
2614	NA21476	-0.02605056	-0.002117286	-0.05791468	-0.01317279	0.01328183	-0.055771	0.06071601	-0.005401765	0.005306182	-0.01696399
2584	NA21384	-0.02762535	-0.000352695	-0.05797772	-0.01302865	0.007754495	-0.1186236	-0.3499566	0.07330477	0.2400534	-0.08646567
2586	NA21391	-0.02431681	-0.002627189	-0.06374796	-0.01346899	0.00692329	-0.0903859	0.05209902	-0.0002091495	0.02073629	-0.01528783
2699	NA21716	-0.02799591	-0.001998946	-0.04904676	-0.01478852	0.007191223	-0.02144983	-0.0155064	-0.007765831	-0.005230595	0.01656134
2614	NA21477	-0.02576013	-0.001707014	-0.07206485	-0.01656111	0.01565505	-0.2291687	0.1789399	-0.005991427	0.05477991	-0.08393136
2583	NA21382	-0.02592141	-0.001034882	-0.05388002	-0.01224044	0.01336448	-0.07858394	-0.1328717	0.02947976	0.08929955	-0.03022065
2677	NA21686	-0.02493633	-0.0021047	-0.07638537	-0.02582923	0.01386463	0.1296295	0.0002759366	0.01760693	-0.001976848	-0.03331438
2572	NA21336	-0.02432321	-0.002237469	-0.05696448	-0.008763597	0.009679839	-0.00565897	-0.01793544	-0.003395805	-0.01031216	0.006807435
NA21741	NA21741	-0.02432145	-0.003351587	-0.05611568	-0.01542889	0.00867124	-0.0022622	-0.01124591	-0.005490435	-0.007170103	-0.002923343
2654	NA21576	-0.02487225	-0.002689652	-0.0630935	-0.01467664	0.01018011	0.005254354	0.02509881	-0.01235687	-0.009020567	-0.01144643
NA21740	NA21740	-0.02433231	-0.001724264	-0.05763824	-0.01868159	0.0115097	-0.01434677	-0.02714578	-0.06147258	-0.04307194	-0.003698919
2607	NA21451	-0.02419028	-0.00317178	-0.06035831	-0.01048457	0.0102103	0.00411346	0.01126178	0.002155209	-0.01645159	-0.005872318
NA21733	NA21733	-0.02407559	-0.004349721	-0.05762884	-0.01433387	0.0105791	-0.002602841	0.03556281	-0.02252872	-0.02445021	-0.01056379
2667	NA21616	-0.02679182	-0.001252447	-0.03766108	-0.008995773	0.008940214	0.002348635	-0.00241533	0.01414705	-0.0127211	0.009838556
2600	NA21434	-0.02353395	-0.002827758	-0.0467007	-0.01208754	0.01054069	-0.02510026	0.002390544	0.002747947	-0.0005204651	0.007235936
NA21784	NA21784	-0.02420166	-0.003303847	-0.05598554	-0.01508457	0.01282356	-0.02118974	0.008501219	-0.005989821	-0.01588879	-0.004551019
2562	NA21300	-0.02492804	-0.002089754	-0.06737943	-0.01802674	0.01353945	0.09549505	0.03127822	0.01252569	0.05328563	-0.03410774
2601	NA21435	-0.02325068	-0.00237475	-0.06885914	-0.01943376	0.01318749	0.07255444	0.01141337	0.007637866	-0.008563705	0.009968725
2578	NA21357	-0.02391482	-0.002788164	-0.06832783	-0.01545892	0.01245741	-0.001884647	0.0464436	-0.03935206	-0.03067936	-0.01354236
2577	NA21355	-0.02510405	-0.002117334	-0.05236677	-0.012558	0.00936947	-0.01037475	-0.004892143	0.01003044	-0.01065922	0.0133533
2655	NA21578	-0.02331428	-0.001400594	-0.04947786	-0.01219916	0.009917687	-0.01107709	-0.02979724	-0.04294986	-0.02751797	-0.01217729
2593	NA21414	-0.02538327	-0.00296269	-0.05719642	-0.01176272	0.01125176	0.0006305758	-0.01974781	8.629963e-05	-0.008724238	0.01029895
2620	NA21491	-0.02476541	-0.002666668	-0.04728886	-0.01393638	0.01118666	-0.004261074	-0.005372695	0.003800906	-0.008021329	0.01080168
2589	NA21405	-0.02497239	-0.003394124	-0.06447033	-0.01858629	0.01575838	-0.02337652	-0.1028104	-0.2743013	-0.1870142	-0.1244709
2567	NA21313	-0.02322253	-0.002511529	-0.07549367	-0.02303817	0.01504425	0.1206707	0.08243943	0.01882225	0.1560021	-0.08261803
2618	NA21486	-0.02418819	-0.002374145	-0.0600387	-0.01244044	0.01184979	-0.01789264	0.03353499	0.01374278	0.008611054	-0.001561409
2608	NA21453	-0.02304154	-0.003741892	-0.05896016	-0.01068567	0.009897872	-0.01752055	-0.05936872	-0.0005267131	-0.04301561	0.07495806
2584	NA21386	-0.02641382	-0.00159765	-0.06219243	-0.01523841	0.008885312	-0.08539255	-0.2801409	0.05796653	0.1803312	-0.05902658
2666	NA21614	-0.02502469	-0.0009596456	-0.07897379	-0.02147496	0.01993662	0.1062852	-0.03990857	0.00716864	-0.02548341	0.00350822
2586	NA21390	-0.02313519	-0.002932474	-0.06008226	-0.01621168	0.01429755	-0.02922606	-0.01714352	-0.003948003	0.001413236	-0.001117386
2664	NA21600	-0.02539071	-0.002144932	-0.05183831	-0.0119226	0.0132155	-0.01033062	-0.004524312	-0.01066339	-0.02141168	0.006804149
2621	NA21494	-0.02566507	-0.001458303	-0.06270954	-0.01641201	0.01803209	0.03421058	-0.05187537	0.02012497	0.04351833	0.09983577
2621	NA21522	-0.02713859	-0.001220794	-0.06612464	-0.01742942	0.01364923	0.04800086	-0.02501621	0.02291533	0.09307399	0.05245731
2619	NA21488	-0.02589486	-0.003206362	-0.07130626	-0.01569959	0.01506533	-0.2842768	0.1793794	0.002901568	0.08003455	-0.09426735
2567	NA21362	-0.02469477	-0.002273087	-0.05548636	-0.01383129	0.01435718	-0.005465205	0.03229042	0.007141488	0.0679191	-0.02986729
2587	NA21401	-0.02466801	-0.004474373	-0.06814197	-0.01740963	0.0165457	-0.01357614	-0.0644013	-0.2438984	-0.1773706	-0.1104705
2615	NA21479	-0.02856987	-0.0001312632	-0.04046376	-0.01108111	0.0101877	-0.03259408	0.00926618	-0.01329187	-0.001772273	0.0321512
2585	NA21389	-0.02753432	-0.0005682056	-0.0581279	-0.01620906	0.008528504	-0.1101934	-0.3189637	0.06483338	0.2180858	-0.08038611
2678	NA21650	-0.02666116	-0.00144106	-0.05348235	-0.01222647	0.009814697	0.0006155799	-0.02426679	0.001346155	5.766305e-05	0.006466887
NA21768	NA21768	-0.03032441	0.0007923949	-0.01935255	-0.003040795	0.002440541	-0.002704534	-0.01743341	-0.003919388	-0.009496105	0.01750562
2620	NA21582	-0.02310186	-0.003560779	-0.05639634	-0.01851377	0.01004102	0.007952337	-0.01110846	-0.007125799	-0.004468825	-0.001978179
NA21776	NA21776	-0.0299925	0.0003378034	-0.02029692	-0.001800937	0.005724809	-0.007810332	0.001485351	0.008357285	-0.01264034	0.02191207
2654	NA21575	-0.02829099	0.0008525539	-0.03174853	-0.01138352	0.003916737	0.007210867	-0.01178101	0.01989159	0.003226997	0.02048742
NA21825	NA21825	-0.02284939	-0.002334519	-0.0532155	-0.01167564	0.01080903	0.03323764	-0.001931459	0.007517057	-0.006625964	0.0169852
2700	NA21719	-0.02796028	-0.0001889466	-0.0350513	-0.008370766	0.006464576	-0.009462786	0.006968091	0.005634658	-0.01705899	0.008361543
2582	NA21378	-0.02389407	-0.002461254	-0.06199029	-0.01645825	0.01201433	-0.004481283	-0.05373552	0.007176185	-0.03957463	0.08283599
2580	NA21368	-0.02474876	-0.003355612	-0.05539024	-0.01505245	0.006229164	-0.005195642	0.005356698	-0.01693225	-0.02174099	-6.399203e-05
2653	NA21573	-0.02945146	0.0002508371	-0.02702421	-0.01303839	0.003286514	-0.01306039	-0.02121611	0.01121291	-0.02015348	0.02767192
2571	NA21320	-0.02406583	-0.003669129	-0.0842385	-0.02911051	0.01495622	0.1418451	0.1193226	0.004912713	0.1124797	-0.08850856
2689	NA21678	-0.02484881	-0.003082352	-0.06900082	-0.02018451	0.01419968	0.01676365	0.03914734	0.05157181	0.0004293517	0.01989767
2690	NA21682	-0.02805068	-0.0009161767	-0.05747329	-0.01584749	0.01086449	0.02925547	-0.02596268	0.01888863	0.05435171	0.04313328
2701	NA21723	-0.02366976	-0.004379134	-0.06776243	-0.01729075	0.005989838	-0.002751006	0.02228666	-0.01831565	-0.01577439	-0.00886747
2578	NA21356	-0.02609028	0.0002977316	-0.04732727	-0.01321561	0.009087119	0.008518134	9.669076e-05	0.006479463	-0.01826901	-0.002168122
2571	NA21685	-0.03102189	0.002661932	-0.01764093	-0.00568022	0.0008935952	-0.0134043	0.006790989	0.007328799	-0.007369482	0.02844894
2573	NA21339	-0.02411075	-0.003342811	-0.06117267	-0.01407431	0.01155555	0.01745179	0.003517196	-0.03450145	-0.01200397	-0.006032136
2653	NA21574	-0.03044678	0.002092131	-0.01527821	-0.007228646	0.0007190103	-7.091153e-05	-0.01343819	0.01257496	-0.006924661	0.02218056
NA21826	NA21826	-0.03170567	0.001979117	-0.01342733	-0.00242755	0.008204232	-0.01208765	-0.01380646	0.008652586	-0.015497	0.02697585
2613	NA21519	-0.0248962	-0.002395703	-0.0611562	-0.01606164	0.01503578	-0.008391211	0.02135817	0.04527609	-0.02597868	0.03035197
2670	NA21611	-0.02428377	-0.001748485	-0.04239683	-0.01067687	0.007175745	0.0005533809	-0.009865959	-0.001974519	-0.008518888	-0.001623787
2673	NA21632	-0.02506354	-0.001669705	-0.04842497	-0.013232	0.01187092	-0.008808597	-0.01442918	-0.004278184	-0.01205282	-0.0001888923
2619	NA21489	-0.02552938	-0.002406038	-0.06720804	-0.01686335	0.01431259	-0.2083238	0.1567278	-0.007835661	0.0529608	-0.07470677
2619	NA21490	-0.02626802	-0.002481809	-0.07353521	-0.0159407	0.01591001	-0.3068623	0.2064393	0.0009029284	0.08343151	-0.1033174
2588	NA21404	-0.02531768	-0.003260231	-0.06737301	-0.01959157	0.01583332	-0.03743163	-0.08594158	-0.2273698	-0.1656646	-0.1073331
2583	NA21383	-0.02611185	-0.001297659	-0.05568568	-0.01089423	0.009678363	-0.06344532	-0.103192	0.03010621	0.05554002	-0.01035759
2634	NA21526	-0.02482257	-0.002689785	-0.05958465	-0.01881516	0.008891152	-0.004227847	-0.04807054	-0.009738709	-0.004102424	0.005106033
2634	NA21583	-0.02556292	-0.002912695	-0.05528665	-0.01093898	0.009601734	-0.006947604	-0.02879466	-0.03136854	-0.04376037	0.007720537
2563	NA21303	-0.02404147	-0.002554287	-0.07151128	-0.02064609	0.01482778	0.04978291	-0.03621128	0.004949952	-0.008194146	0.003624915
2603	NA21440	-0.02524861	-0.004846758	-0.06679576	-0.01706148	0.0102955	0.005840774	-0.006317808	0.01071346	-0.003938146	0.01490437
2584	NA21385	-0.02486123	-0.002766736	-0.05682327	-0.01470846	0.01031471	-0.0197297	-0.09951624	0.02220161	0.05122057	-0.01022004
2666	NA21615	-0.0203879	-0.004616027	-0.05077766	-0.005842236	0.0151203	0.03662866	-0.04641486	0.01712738	-0.02514943	0.01943309
2608	NA21455	-0.02434968	-0.003116682	-0.05799373	-0.01050071	0.01030486	-0.03806051	-0.04306494	0.002115575	-0.03230393	0.06183971
2633	NA21525	-0.02609731	-0.004930673	-0.07533599	-0.02295963	0.01537465	0.03182339	0.06608295	-0.01128525	-0.01967306	-0.02762766
2587	NA21399	-0.02401258	-0.004329957	-0.06492903	-0.01953604	0.01497132	-0.02137065	-0.1029667	-0.3015165	-0.2059656	-0.1351835
2585	NA21388	-0.02559425	-0.0007306044	-0.06326172	-0.01459428	0.008825877	-0.09326366	-0.2569305	0.05502354	0.1756885	-0.06626925
2664	NA21599	-0.02522196	-0.002138418	-0.0587996	-0.01201416	0.01420265	0.00618229	0.005167713	-0.01143712	-0.02837388	0.006576586
2677	NA21647	-0.02538519	-0.002651685	-0.06797214	-0.01614687	0.009982461	0.04955929	0.005042252	0.005218432	-0.01007678	0.01044341
2567	NA21312	-0.02456194	-0.002335717	-0.08682146	-0.02848449	0.01599125	0.2035199	0.1085104	0.01783225	0.1853095	-0.1066041
2602	NA21438	-0.02639055	-0.001502504	-0.05718972	-0.01831548	0.009875146	-0.09078457	0.08957968	-0.0001963401	0.04824544	-0.04737391
2636	NA21509	-0.02425351	-0.003183174	-0.06787767	-0.0170809	0.01061784	0.002615477	0.05166193	-0.03233099	-0.03087017	-0.01312741
2613	NA21473	-0.02433143	-0.002074471	-0.07039833	-0.02055897	0.01711758	0.08255307	0.001659257	0.01420768	0.0007617796	-0.01997819
2590	NA21408	-0.02409725	-0.003276289	-0.05576742	-0.01241674	0.01116498	0.01858155	0.008492177	0.008607234	-0.009874237	-0.008859989
2636	NA21510	-0.02480939	-0.002685617	-0.05275217	-0.01268799	0.005580172	-0.006507687	0.001736862	-0.01533372	-0.01372585	0.01528813
2576	NA21352	-0.02620933	-0.001667857	-0.0510471	-0.009899194	0.01077257	-0.002690346	-0.01011022	0.002422407	-0.02882839	0.0124958
2667	NA21617	-0.02512099	-0.002243263	-0.07811099	-0.02219946	0.01568318	0.1599679	0.0524765	0.02780314	0.08321314	-0.05468447
2629	NA21520	-0.02475698	-0.003559804	-0.08490884	-0.02959091	0.01896485	0.1862497	0.03930005	0.0264273	0.06346581	-0.06101167
2594	NA21418	-0.02373979	-0.003142824	-0.04861676	-0.01287696	0.01246306	-0.003242162	-0.0009886365	0.0003056287	-0.005763788	0.01347571
2580	NA21367	-0.0253212	-0.00300618	-0.06688947	-0.01719203	0.01460074	0.0458133	0.01609051	-0.00959909	0.03048863	0.0004709638
2606	NA21448	-0.02517645	-0.002546132	-0.05590538	-0.0130771	0.01462135	-0.007362893	-0.05269181	-0.003227507	-0.04236084	0.05623987
2690	NA21683	-0.024015	-0.002317107	-0.06322146	-0.02086131	0.01463945	0.05169523	-0.02106503	-0.05085027	-0.05448204	-0.0484428
NA21738	NA21738	-0.02533309	-0.002439373	-0.04524603	-0.01103688	0.008149261	9.488428e-05	-0.0002745814	0.0001847104	-0.01162116	0.01005551
NA21739	NA21739	-0.02806923	0.0008913756	-0.03437508	-0.01038033	0.008542445	-0.005720779	-0.01242944	0.00240431	-0.01541246	0.007177592
2594	NA21417	-0.02330607	-0.004426288	-0.06936814	-0.01791382	0.01138078	0.02049142	0.01498242	0.0003330724	-0.003863187	0.001846067
2593	NA21415	-0.02376459	-0.001529426	-0.05448525	-0.01202634	0.01240125	0.01129427	-0.00574735	-0.01795755	-0.02342813	-0.00586399
2632	NA21521	-0.0256084	-0.002202869	-0.05206006	-0.01324003	0.01686868	0.005093285	0.00978675	0.00550386	-0.02974943	0.00624739
2633	NA21523	-0.02528851	-0.004019855	-0.08407878	-0.02613451	0.01566281	0.07649247	0.09027891	-0.005919929	-0.01050768	-0.04768207
2569	NA21580	-0.02548136	-0.003615424	-0.05427468	-0.01184167	0.01128255	-0.03647405	0.01842056	0.004173905	3.208102e-05	-0.0005009855
2566	NA21311	-0.02431992	-0.002841596	-0.07082153	-0.02595504	0.009670672	0.1181062	0.07686905	-0.008908286	0.1027329	-0.06825722
2674	NA21636	-0.02598315	-0.001502804	-0.06976628	-0.02390409	0.01180738	0.03397917	0.03481772	0.03616165	-0.003686744	0.02054944
2579	NA21360	-0.02650355	-0.003208669	-0.04364988	-0.01282161	0.009316594	0.006773419	-0.009983893	-0.01398294	-0.02837132	0.007981058
2563	NA21301	-0.02136993	-0.002949708	-0.06137558	-0.01548545	0.008408174	-0.001495618	-0.03400393	0.01908907	-0.05616754	0.0564866
2677	NA21648	-0.02484552	-0.002400356	-0.07850926	-0.02170888	0.01253389	0.1131985	-0.0009113833	0.01445835	-0.006436742	-0.01320362
2603	NA21441	-0.02644496	-0.001389878	-0.0488808	-0.009365943	0.004265225	0.0005105851	0.001243292	0.00576065	-0.007982256	0.00296272
2579	NA21359	-0.0255352	-0.002975745	-0.05461945	-0.01628756	0.01209444	0.01699325	-0.006255027	-0.01294492	-0.009366615	0.007745684
2596	NA21424	-0.02381653	-0.003711663	-0.07078366	-0.02170247	0.01481662	0.05302911	0.0459378	-0.009762034	0.009192889	-0.01025234
2579	NA21361	-0.02543178	-0.003248869	-0.05325499	-0.01783167	0.01064809	0.0152714	-0.01188865	-0.0145389	-0.02639406	0.008384715
2637	NA21514	-0.02261335	-0.00504528	-0.07533378	-0.01877607	0.0155887	0.08247967	-0.02898792	0.007537538	-0.01093758	-0.008188357
2615	NA21478	-0.02645226	-0.001661752	-0.06510223	-0.01516682	0.01180188	-0.1353675	0.08163403	0.003641153	0.03648479	-0.04305655
2575	NA21366	-0.02433977	-0.003622464	-0.0729893	-0.02092298	0.008962822	0.05424506	0.03797563	0.01389202	-0.03769955	0.002153847
2588	NA21402	-0.0255157	-0.00358709	-0.06524589	-0.02251487	0.01521164	-0.02896442	-0.1110728	-0.3036377	-0.2162708	-0.1359431
2575	NA21344	-0.02307502	-0.002092488	-0.0601627	-0.01783679	0.008396056	0.005176344	-0.02757102	0.02147259	-0.05256345	0.04908353
2575	NA21365	-0.02506143	-0.00394709	-0.08626541	-0.02598341	0.01468345	0.0872091	0.0930018	0.001076462	-0.0072256	-0.05209131
2569	NA21317	-0.02514835	-0.002678838	-0.06494798	-0.01557155	0.01682619	-0.02432589	0.02912656	0.04775843	-0.01755861	0.01570121
2634	NA21527	-0.02575478	-0.003496145	-0.06186475	-0.01631548	0.009335324	-0.005537327	-0.04867149	-0.01976001	-0.02743919	0.01266428
2565	NA21307	-0.02428061	-0.003475573	-0.0589827	-0.01486299	0.0102742	0.008112214	0.0005876934	0.007789666	-0.02510818	0.01595547
2637	NA21512	-0.02120937	-0.004543785	-0.06537064	-0.01016966	0.01230846	0.02951481	-0.04205168	0.003355647	-0.01640878	0.01134561
2699	NA21718	-0.02308832	-0.002887734	-0.05925868	-0.01293159	0.01355792	-0.01047395	-0.03921043	-0.01419341	0.008463645	0.02493912
2566	NA21363	-0.02241205	-0.001861278	-0.07084288	-0.01810144	0.01437491	0.0683929	-0.003783791	-0.002331311	-0.01539507	-0.02342058
2585	NA21387	-0.0286395	8.832381e-05	-0.0452873	-0.01346726	0.01114308	-0.09100956	-0.2696994	0.05249139	0.1794526	-0.05852826
2663	NA21596	-0.02449915	-0.004066568	-0.06853665	-0.02016697	0.01705134	0.04597593	0.04567454	-0.003191179	0.003162172	-0.002815549
2692	NA21693	-0.02418545	-0.001640498	-0.05234466	-0.01180758	0.01271607	-0.002297041	-0.009871096	0.004730189	-0.003525221	0.003204112
2657	NA21587	-0.02224521	-0.002892495	-0.06677103	-0.01022681	0.01171724	0.02326743	-0.0580812	0.02444779	0.06509811	0.02295882
2635	NA21529	-0.026458	-0.0008346503	-0.04706636	-0.01222749	0.00791758	-0.04871997	-0.007911833	0.003032875	0.02823047	-0.009623739
2601	NA21436	-0.01807204	-0.005449424	-0.05136618	-0.004975141	0.01374018	-0.0009253176	-0.00953904	0.004856547	-0.008150477	0.004584117
2595	NA21420	-0.02472784	-0.003096889	-0.06323317	-0.02051175	0.01209098	0.001793262	0.02344353	0.02591039	-0.01442326	0.007945136
2568	NA21364	-0.02602126	-0.002270471	-0.04177885	-0.01161992	0.007458227	-0.001268185	0.001063084	-0.00283832	-0.02345045	0.001654921
2691	NA21689	-0.02931007	0.0004724524	-0.0231886	-0.005998922	0.002107781	-0.0156307	-0.005580457	-0.002024144	-0.01643904	0.02463618
2663	NA21597	-0.02365536	-0.002225151	-0.06755176	-0.0186363	0.01700436	0.0009660626	0.03683288	0.03093718	-0.008662088	0.01221738
2576	NA21353	-0.02633132	-0.001470676	-0.04114298	-0.01404731	0.01204822	-0.001618307	0.003699171	0.001692002	-0.007807143	0.01332734
2674	NA21635	-0.02612953	-0.002046594	-0.07177322	-0.02081893	0.01418452	0.01550935	0.03948614	0.05219636	-0.002637584	0.01845833
2602	NA21439	-0.02536196	-0.00127657	-0.06212182	-0.01492871	0.01403926	-0.04369955	0.07641455	-0.001568655	0.04112259	-0.04876136
2588	NA21403	-0.02471202	-0.002945543	-0.05938505	-0.0155109	0.009512148	-0.0326987	-0.02592077	-0.07661986	-0.0646849	-0.03888024
2664	NA21601	-0.02573621	-0.002773651	-0.06060289	-0.01458383	0.01100233	-0.001091827	0.002838536	-0.01287325	-0.03033356	0.007294771
2565	NA21308	-0.02616466	-0.002303072	-0.05816014	-0.01582702	0.006688142	0.02392951	0.02217454	0.02548091	-0.01609659	0.02419039
2638	NA21613	-0.02478446	-0.002800833	-0.07887688	-0.02520676	0.01853831	0.1733401	0.03764858	0.02270554	0.05241284	-0.05913467
2595	NA21421	-0.02496993	-0.002953783	-0.05514817	-0.01242498	0.00810949	-0.02861599	0.03197433	0.007444498	0.003152364	0.006181564
2673	NA21631	-0.02479577	-0.003146229	-0.05403277	-0.01514661	0.01046069	-0.01212423	-0.00452204	-0.01604424	-0.01897708	-0.01513055
2565	NA21309	-0.02496497	-0.003463144	-0.06128428	-0.01559171	0.009734062	0.02336774	0.0137317	0.02617827	-0.02511093	0.03104416
2668	NA21620	-0.02541766	-0.001781314	-0.04605004	-0.01133481	0.007259901	-0.01178625	-0.004137768	0.005227004	-0.01442728	0.001031166
2596	NA21425	-0.0238263	-0.003003365	-0.0780012	-0.02536941	0.01364361	0.06996013	0.07042598	-0.004845537	0.03901852	-0.02575258
2569	NA21316	-0.02520386	-0.001140294	-0.06568491	-0.01703848	0.01671117	-0.01513764	0.02755104	0.0689445	-0.0268061	0.03226779
2618	NA21487	-0.02555161	-0.001944505	-0.06604518	-0.01154529	0.01206494	-0.1114048	0.08468849	0.01448869	0.03118907	-0.0206136
2618	NA21485	-0.02592058	-0.002325456	-0.06366821	-0.01343167	0.01261644	-0.1542718	0.1015034	0.005886455	0.030692	-0.03628353
2583	NA21381	-0.02479483	-0.001195995	-0.05324509	-0.01700827	0.006591071	-0.0291915	-0.04563806	0.01802081	0.003246741	0.02168291
2603	NA21442	-0.02638062	-0.003421151	-0.06100192	-0.01536872	0.00987908	0.002330016	-0.001951978	0.01613102	-0.01383935	0.005539485
2668	NA21619	-0.02690839	-0.002157477	-0.05977227	-0.0167136	0.0149691	0.02110764	0.007735894	0.02428046	0.002531092	0.004843879
2560	NA21295	-0.02761927	-0.001880786	-0.03959437	-0.009357668	0.01100598	-0.01399501	-0.003513562	0.01507009	-0.006238901	0.01144028
2639	NA21517	-0.02747221	0.0004545974	-0.04552689	-0.01264853	0.008454587	0.02001752	0.006306192	0.01757913	-0.00578445	0.01643421
2568	NA21314	-0.02404302	-0.003157037	-0.07717949	-0.02934225	0.01261221	0.1599603	0.1049615	0.001561916	0.1590782	-0.09227912
2560	NA21333	-0.02555138	-0.002607207	-0.05084946	-0.01222198	0.0088251	0.01287498	0.004073282	-0.006825153	-0.007024366	0.009915
2609	NA21457	-0.02332909	-0.002788866	-0.06645114	-0.01918758	0.01499216	0.05135727	-0.02308646	-0.05686665	-0.05516229	-0.05776722
2701	NA21722	-0.02080538	-0.004298523	-0.04782395	-0.008767102	0.01504092	0.003473389	-0.008275527	-0.005197064	-0.01663645	0.01733593
2570	NA21318	-0.02571458	-0.001591409	-0.06166459	-0.01592168	0.01665809	-0.00869374	0.02624645	0.06231353	-0.02223153	0.03427751
2581	NA21370	-0.02624135	-0.003105409	-0.07726307	-0.02229422	0.01525607	0.1247732	0.01841267	0.02616274	0.1176521	-0.00748137
2614	NA21475	-0.02645926	-0.00394735	-0.07464913	-0.01616928	0.01712464	-0.3233853	0.2313164	0.0002184331	0.08612181	-0.1143282
2633	NA21524	-0.0261271	-0.00374895	-0.05568863	-0.01552539	0.01348004	-0.001508413	0.02881477	-0.00324975	-0.0173928	0.0006081654
2621	NA21493	-0.02360348	-0.003500381	-0.05570281	-0.01059884	0.01567364	0.004309367	-0.05665275	0.007571325	-0.0244506	0.1018089
2655	NA21577	-0.03028932	-0.0003600215	-0.02415168	-0.01105219	0.00427248	-0.01566176	-0.01676564	0.01335752	-0.02453812	0.02528787
2581	NA21371	-0.02335684	-0.003084356	-0.0542716	-0.01610466	0.01209101	0.001542413	-0.008419795	-0.009705437	-0.00445551	0.0147057
